2019-01-02 19:45:40,648 [INFO ]  (?.?:?) - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2019-01-02 19:45:44,642 [INFO ]  (DruidDataSource.java.init:923) - {dataSource-1} inited
2019-01-02 19:45:46,976 [INFO ]  (ServiceConfig.java.exportLocal:510) -  [DUBBO] Export dubbo service com.tscloud.address.domain.provider.IDistrictProvider to local registry, dubbo version: 2.5.3, current host: 127.0.0.1
2019-01-02 19:45:46,977 [INFO ]  (ServiceConfig.java.doExportUrlsFor1Protocol:470) -  [DUBBO] Export dubbo service com.tscloud.address.domain.provider.IDistrictProvider to url dubbo://192.168.20.26:21884/com.tscloud.address.domain.provider.IDistrictProvider?anyhost=true&application=com-tscloud-address-server&dubbo=2.5.3&interface=com.tscloud.address.domain.provider.IDistrictProvider&methods=getStreetno,getCommunity,findByMap,save,update,getVillage,findByPage,findAll,getLandmark,getRoad,getDistrict,findById,deleteById,findAllByPage,getBuilding&pid=8096&side=provider&timestamp=1546429546837, dubbo version: 2.5.3, current host: 127.0.0.1
2019-01-02 19:45:46,978 [INFO ]  (ServiceConfig.java.doExportUrlsFor1Protocol:481) -  [DUBBO] Register dubbo service com.tscloud.address.domain.provider.IDistrictProvider url dubbo://192.168.20.26:21884/com.tscloud.address.domain.provider.IDistrictProvider?anyhost=true&application=com-tscloud-address-server&dubbo=2.5.3&interface=com.tscloud.address.domain.provider.IDistrictProvider&methods=getStreetno,getCommunity,findByMap,save,update,getVillage,findByPage,findAll,getLandmark,getRoad,getDistrict,findById,deleteById,findAllByPage,getBuilding&pid=8096&side=provider&timestamp=1546429546837 to registry registry://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=com-tscloud-address-server&dubbo=2.5.3&pid=8096&registry=zookeeper&timestamp=1546429546798, dubbo version: 2.5.3, current host: 127.0.0.1
2019-01-02 19:45:47,401 [INFO ]  (AbstractServer.java.<init>:69) -  [DUBBO] Start NettyServer bind /0.0.0.0:21884, export /192.168.20.26:21884, dubbo version: 2.5.3, current host: 127.0.0.1
2019-01-02 19:45:47,497 [INFO ]  (AbstractRegistry.java.loadProperties:232) -  [DUBBO] Load registry store file C:\Users\sc\.dubbo\dubbo-registry-127.0.0.1.cache, data: {com.tscloud.domain.database.provider.ICatalogTableCountProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.ICatalogTableCountProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.ICatalogTableCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686226250 empty://192.168.20.26/com.tscloud.domain.database.provider.ICatalogTableCountProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.ICatalogTableCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686226250 empty://192.168.20.26/com.tscloud.domain.database.provider.ICatalogTableCountProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.ICatalogTableCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686226250, com.tscloud.domain.database.provider.IDbSourceProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IDbSourceProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDbSourceProvider&methods=getDbTypeTree,findByMap,findById,save,deleteById,update,findDbType,findByPage,getDbTableTree,findAll&pid=6792&side=consumer&timestamp=1544686226564 empty://192.168.20.26/com.tscloud.domain.database.provider.IDbSourceProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDbSourceProvider&methods=getDbTypeTree,findByMap,findById,save,deleteById,update,findDbType,findByPage,getDbTableTree,findAll&pid=6792&side=consumer&timestamp=1544686226564 empty://192.168.20.26/com.tscloud.domain.database.provider.IDbSourceProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDbSourceProvider&methods=getDbTypeTree,findByMap,findById,save,deleteById,update,findDbType,findByPage,getDbTableTree,findAll&pid=6792&side=consumer&timestamp=1544686226564, com.tscloud.domain.database.provider.IFileSystemConfigProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemConfigProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemConfigProvider&methods=getFileTypeTree,findByMap,findById,save,deleteById,update,getFileTableTree,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686229387 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemConfigProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemConfigProvider&methods=getFileTypeTree,findByMap,findById,save,deleteById,update,getFileTableTree,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686229387 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemConfigProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemConfigProvider&methods=getFileTypeTree,findByMap,findById,save,deleteById,update,getFileTableTree,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686229387, com.tscloud.domain.database.provider.IDataCheckProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IDataCheckProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDataCheckProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686226880 empty://192.168.20.26/com.tscloud.domain.database.provider.IDataCheckProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDataCheckProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686226880 empty://192.168.20.26/com.tscloud.domain.database.provider.IDataCheckProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDataCheckProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686226880, com.tscloud.domain.database.provider.ISourceCountProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.ISourceCountProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.ISourceCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll,getDataChange&pid=6792&side=consumer&timestamp=1544686232859 empty://192.168.20.26/com.tscloud.domain.database.provider.ISourceCountProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.ISourceCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll,getDataChange&pid=6792&side=consumer&timestamp=1544686232859 empty://192.168.20.26/com.tscloud.domain.database.provider.ISourceCountProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.ISourceCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll,getDataChange&pid=6792&side=consumer&timestamp=1544686232859, com.tscloud.domain.database.provider.IFileSystemPathProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemPathProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemPathProvider&methods=getFilePathTree,findByMap,findById,save,deleteById,update,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686229974 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemPathProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemPathProvider&methods=getFilePathTree,findByMap,findById,save,deleteById,update,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686229974 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemPathProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemPathProvider&methods=getFilePathTree,findByMap,findById,save,deleteById,update,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686229974, com.tscloud.domain.database.provider.IFileCatalogProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IFileCatalogProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileCatalogProvider&methods=findByMap,findById,save,deleteById,update,getCatalogTree,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686228742 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileCatalogProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileCatalogProvider&methods=findByMap,findById,save,deleteById,update,getCatalogTree,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686228742 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileCatalogProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileCatalogProvider&methods=findByMap,findById,save,deleteById,update,getCatalogTree,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686228742, com.tscloud.domain.database.provider.IMetaDataProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IMetaDataProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IMetaDataProvider&methods=getMetaDataTree,saveMetaData,exportDataExcel,findByMap,save,update,findByPage,delete,findAll,getMetaByUserMapMakingTree,getMetaDataTreeChecked,exportDbColumn,findById,deleteById,updataLicense&pid=6792&side=consumer&timestamp=1544686225891 empty://192.168.20.26/com.tscloud.domain.database.provider.IMetaDataProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IMetaDataProvider&methods=getMetaDataTree,saveMetaData,exportDataExcel,findByMap,save,update,findByPage,delete,findAll,getMetaByUserMapMakingTree,getMetaDataTreeChecked,exportDbColumn,findById,deleteById,updataLicense&pid=6792&side=consumer&timestamp=1544686225891 empty://192.168.20.26/com.tscloud.domain.database.provider.IMetaDataProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IMetaDataProvider&methods=getMetaDataTree,saveMetaData,exportDataExcel,findByMap,save,update,findByPage,delete,findAll,getMetaByUserMapMakingTree,getMetaDataTreeChecked,exportDbColumn,findById,deleteById,updataLicense&pid=6792&side=consumer&timestamp=1544686225891, com.tscloud.domain.database.provider.IFileSystemInterfaceProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemInterfaceProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemInterfaceProvider&methods=findByMap,findById,save,deleteById,update,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686232529 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemInterfaceProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemInterfaceProvider&methods=findByMap,findById,save,deleteById,update,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686232529 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemInterfaceProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemInterfaceProvider&methods=findByMap,findById,save,deleteById,update,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686232529, com.tscloud.domain.database.provider.IDbFactoryProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IDbFactoryProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDbFactoryProvider&methods=checkConnection,updateMetaData,getTableList,query,getColumnResult,update,insert,delete,shapePath&pid=6792&side=consumer&timestamp=1544686228061 empty://192.168.20.26/com.tscloud.domain.database.provider.IDbFactoryProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDbFactoryProvider&methods=checkConnection,updateMetaData,getTableList,query,getColumnResult,update,insert,delete,shapePath&pid=6792&side=consumer&timestamp=1544686228061 empty://192.168.20.26/com.tscloud.domain.database.provider.IDbFactoryProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDbFactoryProvider&methods=checkConnection,updateMetaData,getTableList,query,getColumnResult,update,insert,delete,shapePath&pid=6792&side=consumer&timestamp=1544686228061, com.tscloud.domain.database.provider.IDbTableProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IDbTableProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDbTableProvider&methods=getTablesByMetaIds,findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686227703 empty://192.168.20.26/com.tscloud.domain.database.provider.IDbTableProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDbTableProvider&methods=getTablesByMetaIds,findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686227703 empty://192.168.20.26/com.tscloud.domain.database.provider.IDbTableProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDbTableProvider&methods=getTablesByMetaIds,findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686227703, com.tscloud.domain.database.provider.IFileCatalogCountProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IFileCatalogCountProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileCatalogCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686229041 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileCatalogCountProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileCatalogCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686229041 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileCatalogCountProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileCatalogCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686229041, com.tscloud.domain.database.provider.IDataQueryProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IDataQueryProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDataQueryProvider&methods=checkConnection,updateData,delDataCheck,findByMap,save,update,insertData,findByPage,findAll,delData,insertDataCheck,checkTableName,updateDataCheck,getTableList,queryData,findById,getColumnResult,deleteById,queryById&pid=6792&side=consumer&timestamp=1544686227381 empty://192.168.20.26/com.tscloud.domain.database.provider.IDataQueryProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDataQueryProvider&methods=checkConnection,updateData,delDataCheck,findByMap,save,update,insertData,findByPage,findAll,delData,insertDataCheck,checkTableName,updateDataCheck,getTableList,queryData,findById,getColumnResult,deleteById,queryById&pid=6792&side=consumer&timestamp=1544686227381 empty://192.168.20.26/com.tscloud.domain.database.provider.IDataQueryProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDataQueryProvider&methods=checkConnection,updateData,delDataCheck,findByMap,save,update,insertData,findByPage,findAll,delData,insertDataCheck,checkTableName,updateDataCheck,getTableList,queryData,findById,getColumnResult,deleteById,queryById&pid=6792&side=consumer&timestamp=1544686227381, com.tscloud.domain.database.provider.IFileFactoryProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IFileFactoryProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileFactoryProvider&methods=deleteFile,listFileDir,btchDeleteaFile,listFile,listFileAll,exists,getFile,checkConn&pid=6792&side=consumer&timestamp=1544686230308 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileFactoryProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileFactoryProvider&methods=deleteFile,listFileDir,btchDeleteaFile,listFile,listFileAll,exists,getFile,checkConn&pid=6792&side=consumer&timestamp=1544686230308 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileFactoryProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileFactoryProvider&methods=deleteFile,listFileDir,btchDeleteaFile,listFile,listFileAll,exists,getFile,checkConn&pid=6792&side=consumer&timestamp=1544686230308, com.tscloud.domain.database.provider.ICatalogProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.ICatalogProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.ICatalogProvider&methods=getCatalogTreeNoTable,findByMap,findById,save,deleteById,update,getCatalogTree,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686225437 empty://192.168.20.26/com.tscloud.domain.database.provider.ICatalogProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.ICatalogProvider&methods=getCatalogTreeNoTable,findByMap,findById,save,deleteById,update,getCatalogTree,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686225437 empty://192.168.20.26/com.tscloud.domain.database.provider.ICatalogProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.ICatalogProvider&methods=getCatalogTreeNoTable,findByMap,findById,save,deleteById,update,getCatalogTree,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686225437, com.tscloud.domain.database.provider.IFileSystemRecordProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemRecordProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemRecordProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686232144 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemRecordProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemRecordProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686232144 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemRecordProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemRecordProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686232144, com.tscloud.domain.database.provider.IFileSystemFileProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemFileProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemFileProvider&methods=getSystemTree,findByMap,findById,save,deleteById,update,getSystemFileTree,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686231698 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemFileProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemFileProvider&methods=getSystemTree,findByMap,findById,save,deleteById,update,getSystemFileTree,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686231698 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemFileProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemFileProvider&methods=getSystemTree,findByMap,findById,save,deleteById,update,getSystemFileTree,checkName,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686231698, com.tscloud.domain.database.provider.IDataLogProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IDataLogProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDataLogProvider&methods=saveDataLog,findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686228388 empty://192.168.20.26/com.tscloud.domain.database.provider.IDataLogProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDataLogProvider&methods=saveDataLog,findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686228388 empty://192.168.20.26/com.tscloud.domain.database.provider.IDataLogProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IDataLogProvider&methods=saveDataLog,findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686228388, com.tscloud.domain.database.provider.IFileSystemCountProvider=empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemCountProvider?application=database-consumer-application&category=configurators&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686231218 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemCountProvider?application=database-consumer-application&category=routers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686231218 empty://192.168.20.26/com.tscloud.domain.database.provider.IFileSystemCountProvider?application=database-consumer-application&category=providers&default.loadbalance=random&default.timeout=200000&dubbo=2.5.3&interface=com.tscloud.domain.database.provider.IFileSystemCountProvider&methods=findByMap,findById,save,deleteById,update,findByPage,findAll&pid=6792&side=consumer&timestamp=1544686231218}, dubbo version: 2.5.3, current host: 127.0.0.1
2019-01-02 19:45:47,610 [INFO ]  (Environment.java.logEnv:100) - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
2019-01-02 19:45:47,611 [INFO ]  (Environment.java.logEnv:100) - Client environment:host.name=sc-PC
2019-01-02 19:45:47,611 [INFO ]  (Environment.java.logEnv:100) - Client environment:java.version=1.8.0_101
2019-01-02 19:45:47,611 [INFO ]  (Environment.java.logEnv:100) - Client environment:java.vendor=Oracle Corporation
